"state.abb","fips","county_name","pslave1860","longitude","latitude","coarea00","coarea","rugged","land.ineq1860","sfarmprop1860","totpop1860","fvalpc1860","fvalpac1860","acimp1860","fbprop1860","rail1860","water1860","sprop1850","sprop","cottonsuit","nmatch.diff.20","blkprop1870","blkprop20","blkprop40","blkprop70","blkprop00","blkprop2010","totpop00","highsch90","unemp","medinc00","wbincratio00","slavesperhouse","s.mortrate","w.mortrate","livstock","livstock1870","farmval","farmval1870","totpop1880","totpop1890","totpop10","totpop20","totpop30","totpop40","totpop50","lynchings","lynchrate","tractors40","tractors30","blklwage1940","whtlwage1940","btenantprop25","wtenantprop25","coacres25","bfarmerownerprop25","wfarmerownerprop25","sprop.1","land.ineq","sfarmprop","totpop","fvalpc","acimp","fbprop","rail","water","pdem1840","pdem1844","pdem1848","pdem1852","pdem1856","pdem1860","pdem1864","pdem1868","pdem1872","pdem1876","pdem1880","pdem1884","pdem1888","pdem1892","pdem1896","pdem1900","pdem1904","pdem1908","pdem1912","pdem1916","pdem1920","pdem1924","pdem1928","pdem1932","pdem1936","pdem1940","pdem1944","pdem1948","pdem1952","pdem1956","pdem1960","pdem1964","breckinridge1860","wallace68.alt","thurmond48","wht.obama.vote","stot1860","whtot1860","wbincratio2014","w.med.income2014","b.med.income2014","outflow","inflow","therm.diff","btherm","wtherm","sample.size","sample.size.td","sample.size.bt","sample.size.wt"
"VA",51121,"Montgomery",0.209004426862579,-80.4528831768373,37.1530684303868,0.102366399237494,388,98.4703140258789,0.484587971016632,0.307692307692308,10617,288.469435810493,41.9896077544249,72939,0.0138457191296977,1,0,0.175977987797583,0.209004426862579,0.00609166666666667,NA,0.229531697992991,0.111750470556601,0.0739884938225031,0.0353924125792565,0.0365303901756568,0.0393677430290703,83629,73.5999984741211,1.8,34498,1.37943811074919,5.15986394557823,1081.5682739973,1090.77687553024,378313,396701,3062680,2976295,16693,17742,17268,18595,19605,21206,29780,0,0,0.038370253164557,0.0319602272727273,5.61677109766657,6.21460809842219,7.14285714285714,13.1287726358149,256640,0.857142857142857,0.78672032193159,0.209004426862579,0.484587971016632,0.307692307692308,10617,288.469435810493,72939,0.0138457191296977,0,0,43.5999984741211,48.7000007629395,47.2000007629395,49.4000015258789,58.2999992370605,6.09999990463257,NA,90.5999984741211,47.2000007629395,64.5,46.9000015258789,51.7999992370605,44.5,46.2000007629395,44.2000007629395,44.0999984741211,45.9000015258789,47.7000007629395,42.9000015258789,45.9000015258789,44.9000015258789,52.7000007629395,34.2000007629395,53,49.2999992370605,53.2000007629395,45.7999992370605,32.4000015258789,29.1299991607666,28.1700000762939,33.4599990844727,45.6100006103516,35.0999984741211,8.95867069628934,7.30000019073486,0.515254943949765,2219,8251,1.55904812059772,47367,30382,22250,28569,7.53153483672923,67.1006919105117,76.1633206249102,67.3220999538898,33.8671999573708,64.8671999573708,34.3593999445438
"VA",51145,"Powhatan",0.64382745471878,-77.9151425175626,37.5501070856949,0.0692911396390011,261,17.5971126556396,0.386389974391362,0.165680473372781,8392,250.272163965682,30.6539202522039,68516,0.0487368922783603,1,1,0.645879188065542,0.64382745471878,0.538566666666667,1,0.667144906743185,0.601648351648352,0.441897372597426,0.363175675675676,0.169102203155025,0.136276117806461,22377,66.3000030517578,1.5,49009,1.31057938154277,5.22345049130763,2443.08717379234,1472.86821705426,273279,162073,2100284,1449229,7817,6791,6099,6552,6143,5671,5556,0,0,0.0495569029850746,0.0526556776556777,5.7037824746562,5.99146454710798,9.35550935550936,15.9663865546218,174720,0.821205821205821,0.792016806722689,0.64382745471878,0.386389974391362,0.165680473372781,8392,250.272163965682,68516,0.0487368922783603,0,1,54.4000015258789,49.4000015258789,56.7000007629395,66.5999984741211,72.5999984741211,25.3999996185303,NA,90.4000015258789,32.5,40.4000015258789,19.7999992370605,35.0999984741211,42.2000007629395,32.4000015258789,45.2000007629395,44,60.5,63.5999984741211,56.9000015258789,67.3000030517578,64.8000030517578,67.0999984741211,60.2999992370605,78,73.5,76.1999969482422,66.4000015258789,51,46.8400001525879,22.0300006866455,39.75,45.0200004577637,26.8999996185303,38.3568733237373,12.5,0.24118873826903,5403,2580,1.9593833093455,80321,40993,2001,4695,11.6666666666667,48.8888888888889,65,12,3,9,3
"VA",51153,"Prince William",0.275072971395213,-77.4802016510699,38.7288963015741,0.0923278677924846,338,36.0384407043457,0.408882444837571,0.209982788296041,8565,277.069468768243,24.3762390475897,97353,0.0605954465849387,1,1,0.307294870217739,0.275072971395213,0.616378571428571,NA,0.24160447761194,0.204319180087848,0.144097417972714,0.0562006084498929,0.187637324482841,0.20197909463137,280813,87.8000030517578,1.8,59080,1.25943117260166,4.1125,2376.91001697793,1546.57293497364,318445,304892,2373100,2193552,9180,9805,12026,13660,13951,17738,22612,0,0,0.0706952449567723,0.0620471014492754,6.56526497003536,6.0718917962206,13.3333333333333,10.5369807497467,220800,0.83030303030303,0.836879432624113,0.275072971395213,0.408882444837571,0.209982788296041,8565,277.069468768243,97353,0.0605954465849387,1,1,70.1999969482422,74.1999969482422,66.5999984741211,73.8000030517578,75.3000030517578,2.5,NA,61.7999992370605,60,68.0999984741211,69.4000015258789,68.3000030517578,63.7999992370605,65.9000015258789,64.5999984741211,66.5,75.6999969482422,77.9000015258789,81.4000015258789,79.4000015258789,66.5,72.4000015258789,50.2999992370605,78.5999984741211,76.3000030517578,74,63.5999984741211,55.7999992370605,50.1599998474121,46.6199989318848,52.9700012207031,62.5999984741211,68.9000015258789,20.1623834836445,7.19999980926514,0.492616129006584,2356,5690,1.20393273320347,104452,86759,62186,63523,0,62.5,62.5,2.37739992141724,2.37739992141724,2.37739992141724,2.37739992141724
"VA",51660,"Harrisonburg",NA,-78.8734676713686,38.4361519528339,0.00470136763700008,18,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.53555,NA,NA,0.132765957446808,0.0882755474452555,0.0456692913385827,0.0591578531185134,0.0636218669501574,40468,76.8000030517578,1.2,35283,1.15622512791359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5875,7232,8768,10810,0,0,NA,0.078125,6.62539236800796,6.78445706263764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.5999984741211,45.4000015258789,49.0999984741211,37.2999992370605,58.7999992370605,60.5,58.9000015258789,49.7000007629395,31.8999996185303,22.0699996948242,19.7299995422363,27.7199993133545,49.1599998474121,NA,6.40362172323766,8.80000019073486,0.569879353545543,NA,NA,1.32949808237452,39865,29985,4947,16823,2.32423138004145,69.6761491858973,71.89416791867,87.0720999240875,81.7665999829769,82.1689999699593,83.4727999866009
"VA",51750,"Radford",NA,-80.5581333303853,37.1230029994174,0.00267751035400066,10,24.3516426086426,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,0.113464447806354,0.0801144492131617,0.0474301483270093,0.0809634907623431,0.0779497805948318,15859,75.4000015258789,2.7,30571,1.36631337127343,NA,NA,NA,NA,NA,NA,NA,NA,NA,4202,4627,6227,6990,9026,0,0,NA,0,4.72295322164447,6.86693328446188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.5,52.5,56,63.4000015258789,58.5,56.4000015258789,63,60.9000015258789,48.7999992370605,41.5999984741211,59.5999984741211,60.2999992370605,65.1999969482422,57.9000015258789,46.7999992370605,42,36.5499992370605,42.5800018310547,55.0900001525879,NA,8.68412442844915,4.5,0.526967469326614,NA,NA,1.04989161476792,30513,29063,3841,6714,19.2544969807617,64.4648364227856,82.3781264137434,14.0916001200676,6.52110010385513,13.5211001038551,6.52110010385513
"VA",51760,"Richmond",0.345185210520681,-77.4754353921396,37.5292967966062,0.016495306391002,60,19.146692276001,0.51409796031868,0.411825231685958,7824.78146430899,98.6766885200575,51.6560632546382,14947.3938709762,0.0539919751203501,1,1,NA,NA,0.44545,0,NA,0.314801330482853,0.317293645942334,0.419700265602654,0.571859042418727,0.506047577541207,197790,68.0999984741211,3.3,29234,1.58811098501154,NA,NA,NA,NA,NA,NA,NA,NA,NA,127628,171667,182929,193042,230310,0,0,NA,0.01953125,6.37331978957701,7.15383380157884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.2999992370605,25,24.5,35.2999992370605,45.7000007629395,17.3999996185303,NA,80.9000015258789,49.0999984741211,56.4000015258789,65.9000015258789,57.0999984741211,56.7000007629395,74.9000015258789,58.2999992370605,68.5,85.5999984741211,78.1999969482422,85,84.1999969482422,75.9000015258789,73.8000030517578,48.7000007629395,70.6999969482422,80.5,76,72,46.5999984741211,39.5699996948242,24.2800006866455,39.0200004577637,56.7000007629395,27,7.93246005905959,11,0.694014640781292,2700.99883703582,4699.3159478103,1.898465688754,56299,29655,45020,45275,5.23890967373266,69.4899391157418,74.8525067221165,52.3014002144337,22.0418001711369,44.0418001711369,23.2892002165318
"WA",53033,"King",0,-122.135373531271,47.4517176961243,0.680159688584873,2126,477.743255615234,NA,NA,253.919891465742,185.927152317881,26.3367729831145,1792.57353842702,0.0033112582781457,0,1,NA,0,NA,0,0.0160377358490566,0.00798668286780743,0.00799635629133827,0.0350992925154306,0.0540432714615834,0.0620329123795016,1737034,88.1999969482422,3.8,51300,1.59621289662231,NA,NA,NA,23785,79904,56150,262980,6910,63989,284638,389273,463517,504980,732992,0,0,0.0681033473782772,0.0337517764092847,6.21460809842219,7.17011954344963,NA,NA,1351040,NA,NA,0,NA,NA,302,185.927152317881,2132,0.0033112582781457,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.5999984741211,1.60000002384186,41.4000015258789,18.1000003814697,36.5,28.2000007629395,54.7000007629395,16.2000007629395,6.59999990463257,31.8999996185303,59.0999984741211,66,59.2000007629395,57.7000007629395,49.0999984741211,44.5299987792969,43.3499984741211,47.3499984741211,59.5099983215332,NA,5.67009547074126,0,NA,0,253.07909712314,1.99687967404198,77435,38778,1334026,355286,4.71228845298444,66.4788551007981,68.9893276095453,159.72389960289,95.3958995938301,151.010399580002,95.3958995938301
"WA",53053,"Pierce",0,-122.134133656568,47.035192974225,0.548704887208082,1679,659.400268554688,NA,NA,1377.33130483365,175.787122744175,12.2576339857885,19752.3524868581,0.00151663018254194,0,1,NA,0,NA,0,0.0532292405961675,0.00688281862524024,0.00513507724584114,0.0450116415709917,0.0695328329670957,0.0679027948065013,700820,83.1999969482422,4.3,41853,1.30886561275804,NA,NA,NA,157775,106532,178940,175250,3319,50940,120812,144127,163842,182081,275876,0,0,0.0677083333333333,0.0296700470311581,4.89783979995091,6.94697599213542,NA,NA,1088640,NA,NA,0,NA,NA,1115,160.484304932735,15593,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,1.60000002384186,35,17,27.2999992370605,21.7000007629395,48.9000015258789,19.3999996185303,9.5,32.2000007629395,58.9000015258789,70.0999984741211,64.3000030517578,61.7000007629395,55.7999992370605,49.3199996948242,49.9599990844727,52.060001373291,67.129997253418,NA,6.01143116659843,0,NA,0,1374.24240260538,1.32823436801906,62431,47003,145017,161797,1.29360772476273,56.6551618339959,57.3792397147045,15.3386999368668,13.4723998904228,13.4723998904228,14.5121999382973
"WA",53061,"Snohomish",0,-122.008908932748,48.0302497496197,0.660340574320183,2089,572.166687011719,NA,NA,276.273641013036,32.3570414829674,26.3367729831144,339.426461572976,0.000576260756597817,0,1,NA,0,NA,0,0.00333889816360601,0.00282168710296942,0.00170133177096244,0.00381546999653139,0.0166874579224585,0.0254690993712632,606024,85.6999969482422,4.7,49439,1.19330028674951,NA,NA,NA,16717,25305,69417,81570,1387,8514,59209,67690,78861,88754,111580,0,0,0.0664434523809524,0.0264958817829457,4.969813299576,6.69703424766648,NA,NA,1320960,NA,NA,0,NA,NA,162,428.5,649,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.5999984741211,1.70000004768372,43.4000015258789,16.7000007629395,29.2000007629395,20.1000003814697,41.5,14.8999996185303,7.19999980926514,30.2999992370605,59.2999992370605,70.5,64.5,63.4000015258789,56,51.0999984741211,51.2599983215332,53.0200004577637,67.5699996948242,NA,7.11599783505369,0,NA,0,274.5620984,1.24979448872369,69936,55958,110351,121448,2.47477874803018,63.4419307445958,64.1118034589665,43.4614995121956,27.8434995412827,40.8434995412827,27.8434995412827
"WV",54009,"Brooke",0.00327630141973062,-80.5764975541683,40.273301313828,0.0253179052929982,89,50.7724304199219,0.380034035636966,0.196891191709845,5494,445.559337459046,59.5611328742792,41099,0.00928285402257008,1,1,0.00613375544123467,0.00327630141973062,NA,0,0.0177525622254758,0.0298904822411811,0.0315133461372634,0.00983661782044804,0.00848823043973749,0.0116747683742573,25447,71.5999984741211,5.9,32466,0.904203940508205,NA,NA,NA,282439,265944,2447903,3548075,6013,6660,11098,16527,24663,25513,26904,0,0,0.114115168539326,0.0667134831460674,5.52146091786225,7.20266119652324,NA,25.5494505494505,56960,NA,0.695054945054945,0.00327630141973062,0.380034035636966,0.196891191709845,5494,445.559337459046,41099,0.00928285402257008,0,0,NA,NA,NA,NA,NA,NA,46.4000015258789,0,44.2000007629395,56.2999992370605,50.5999984741211,51.2999992370605,50.2000007629395,49.5,43.7999992370605,41.0999984741211,38.4000015258789,41.9000015258789,33.7000007629395,45,39.9000015258789,31.2999992370605,31.2000007629395,53.4000015258789,62.7000007629395,61.5999984741211,61.5,63.5,59.939998626709,54.3300018310547,57.6599998474121,74.5100021362305,NA,8.32619088762168,0,0.484012082074784,18,5425,1.31453630397033,44664,33977,2640,2008,30.2220971777737,58.9975366486075,85,34.2280000448227,14.2280000448227,29.2280000448227,14.2280000448227
"WV",54029,"Hancock",0.000449943757030371,-80.5739223049907,40.5213248350565,0.0243246697995008,83,53.0064392089844,0.38004347646931,0.19047619047619,4445,377.220472440945,52.5559490972919,31904,0.000224971878515186,1,1,0.000740740740740741,0.000449943757030371,NA,0,0.00618840247536099,0.0286858573216521,0.0418091980235652,0.0325542780950464,0.0230201732635381,0.0232103272916938,32667,72.5,6,32037,0.886579043828874,NA,NA,NA,182746,218840,1676745,2317814,4882,6414,10465,19975,28511,31572,34388,0,0,0.131478658536585,0.10730421686747,6.65801104587075,7.09007683577609,66.6666666666667,11.7647058823529,53120,0.333333333333333,0.873949579831933,0.000449943757030371,0.38004347646931,0.19047619047619,4445,377.220472440945,31904,0.000224971878515186,0,0,NA,NA,NA,NA,NA,NA,41.2000007629395,0,34.9000015258789,45.2000007629395,42.7000007629395,40.7000007629395,40.4000015258789,41.5,39.9000015258789,38.2000007629395,31.8999996185303,36.2000007629395,32,36.5,32.9000015258789,22.2999992370605,25.5,49.9000015258789,65.9000015258789,63,63.0999984741211,63.5,59.9799995422363,52.1100006103516,58.1800003051758,73.6500015258789,NA,10.6055936020403,0,0.41237025208167,2,4442,1.51440739746,39470,26063,2754,3439,12.6633396384217,60.3805649807536,71.7547106243661,36.4986999630928,20.4986999630928,34.4986999630928,21.4986999630928
"WV",54051,"Marshall",0.00223128414249442,-80.663420550113,39.860585369918,0.0850723024411479,307,59.0019912719727,0.425962484456127,0.255259467040673,12997,191.575671308764,42.1047923430736,59136,0.00438562745248904,1,1,0.00483330045373841,0.00223128414249442,NA,0,0.00803159092430226,0.0149045455895015,0.0219214212844311,0.00601095802968243,0.00430755370365157,0.00534630138641375,35519,70.9000015258789,6.1,29284,0.469147626214256,NA,NA,NA,280860,550730,2489909,3511574,18840,20735,32388,33681,39831,40189,36893,0,0,0.0607638888888889,0.0362903225806452,6.98332646582921,6.87729607149743,NA,21.1183819155265,198400,NA,0.704342653182629,0.00223128414249442,0.425962484456127,0.255259467040673,12997,191.575671308764,59136,0.00438562745248904,1,1,NA,NA,NA,NA,NA,NA,34.4000015258789,0,36.5999984741211,43.2000007629395,41.9000015258789,41.9000015258789,39.9000015258789,37,36.4000015258789,34.7000007629395,32.7000007629395,37.5999984741211,37.7000007629395,43.2999992370605,38.9000015258789,35.2999992370605,33.9000015258789,51.0999984741211,53.5,48.7999992370605,47.9000015258789,52.7999992370605,48.3699989318848,42.189998626709,50.1300010681152,65.5599975585938,NA,5.73415702389451,0,0.43321568392856,29,12911,6.46597019511446,42087,6509,3506,3639,17.2719526605451,56.6438799864918,73.3086152547837,44.3691999912262,17.3691999912262,41.3691999912262,17.3691999912262
"WV",54069,"Ohio",0.00445990545000446,-80.618860239703,40.0968818579527,0.0297835843244978,106,55.0456314086914,0.329475680266673,0.132132132132132,22422,108.086700561948,64.6496118654467,37487,0.00561948086700562,1,1,0.00910807508608242,0.00445990545000446,NA,0,0.0154000901807083,0.0264421548050626,0.0329480954660466,0.0311229496705454,0.0356547957914268,0.0368111963638818,47427,75.0999984741211,3.9,31941,2.37155928898222,NA,NA,NA,253090,418466,2423520,4061879,37457,41557,57572,62892,72077,73115,71672,0,0,0.129964953271028,0.125584112149533,6.97541392745595,7.08673793451058,NA,15.8695652173913,68480,NA,0.789130434782609,0.00445990545000446,0.329475680266673,0.132132132132132,22422,108.086700561948,37487,0.00561948086700562,1,1,NA,NA,NA,NA,NA,NA,48.4000015258789,0,48.9000015258789,54.2000007629395,50.0999984741211,50.2999992370605,50.0999984741211,49.9000015258789,42.2000007629395,42.4000015258789,38.2999992370605,45.0999984741211,41.2999992370605,43.5999984741211,38.2999992370605,32.9000015258789,39.2999992370605,53.2999992370605,62.2999992370605,54.5999984741211,51.9000015258789,51.2999992370605,44.5699996948242,37.2999992370605,51.4700012207031,63.810001373291,NA,4.9775806791043,0,0.432282399484149,100,22196,2.00566904505913,41040,20462,6094,5840,15.0946298466671,63.1153278719877,74.2613086697226,55.2280998826027,34.2280998826027,50.2280998826027,34.2280998826027
"WI",55025,"Dane",0,-89.4183391154652,43.0673489694368,0.354428887973503,1202,28.9134731292725,0.452617454049991,0.476691042047532,43922,214.550657984609,33.7609592869119,279124,0.00163926961431629,1,1,0,0,NA,0,0.00199638390839235,0.00381295285803739,0.00321444971682229,0.0107623194796605,0.0400186624027609,0.0519328051336583,426526,88.9000015258789,1.4,47607,1.81215528591254,NA,NA,NA,1344669,2939893,9423494,21111053,53233,59578,77435,89432,112737,130660,169357,0,0,0.453607978279031,0.289361480865225,6.19440539110467,7.13329595489607,NA,NA,769280,NA,NA,0,0.452617454049991,0.476691042047532,43922,214.550657984609,279124,0.00163926961431629,1,0,NA,NA,39.2999992370605,60.5999984741211,46.2000007629395,46.2999992370605,48.7000007629395,0,47.5999984741211,51.2000007629395,48.2999992370605,48.4000015258789,44.7999992370605,47.5999984741211,40.2999992370605,38.0999984741211,32.7000007629395,43.4000015258789,55.5,57.0999984741211,16.5,5.30000019073486,44.2999992370605,56.0999984741211,67.8000030517578,64.1999969482422,61.0999984741211,58.5,49.3800010681152,48.4000015258789,51.9799995422363,71.379997253418,0,2.85243917910206,0,NA,0,43850,2.28506097560976,65956,28864,98106,103067,2.85023760625308,66.5921233251848,69.4423609314379,37.5600000321865,33.0903999507427,33.0903999507427,33.0903999507427
"WI",55079,"Milwaukee",0,-87.9669268587309,43.0072204432545,0.0692861061703502,242,15.7713260650635,0.446981329802127,0.731802911534155,62518,99.7519914264692,94.6140366847208,65913,0.00171150708595924,1,1,0,0,NA,0,0.00205715556543979,0.00434888191469444,0.0118257626632416,0.100594556492354,0.245868805867912,0.267758392377616,940164,76.3000030517578,3.8,37229,1.70561797752809,NA,NA,NA,390165,768593,6236295,10284555,138537,236101,433187,539449,725263,766885,871047,0,0,0.694299163179916,0.46343085106383,6.69084227741856,7.21890970761906,NA,NA,150400,NA,NA,0,0.446981329802127,0.731802911534155,62518,99.7519914264692,65913,0.00171150708595924,1,1,NA,NA,54.2000007629395,58.9000015258789,71.8000030517578,57.7999992370605,68.4000015258789,0,59.2999992370605,54.5,43.7000007629395,47.5999984741211,39.7000007629395,48.2000007629395,41.2000007629395,38.5999984741211,26.2999992370605,35.4000015258789,38.7000007629395,43.5,17.7999992370605,9.69999980926514,53.7000007629395,65.5999984741211,74.5999984741211,59.7999992370605,57.9000015258789,54.7000007629395,47.9900016784668,43.5200004577637,57.7999992370605,65.6600036621094,0,5.60966895738921,0,NA,0,62411,1.95904986699637,52289,26691,180651,174567,12.5726620781225,59.3668969297987,68.8937689559922,153.556999891996,97.6437998712063,137.370999842882,100.078099876642
"WI",55089,"Ozaukee",0,-87.9515706325352,43.3840335129942,0.0673087121687437,232,22.7665615081787,0.319246145733603,0.78987479586282,15682,151.152595332228,37.1055226824458,63882,0,0,1,NA,0,NA,0,6.42508352608584e-05,6.12182430364249e-05,5.26731630234396e-05,0.00169052387864979,0.00929334159408142,0.013623473580647,82317,86.9000015258789,1.9,62427,0.713632893072444,NA,NA,NA,267962,639269,2370375,5230670,15461,14943,17123,16335,17394,18985,23361,0,0,0.819813829787234,0.584763948497854,NA,7.00306545878646,NA,NA,149120,NA,NA,0,0.319246145733603,0.78987479586282,15682,151.152595332228,63882,0,0,1,NA,NA,NA,NA,84.9000015258789,74.1999969482422,89.4000015258789,0,70.3000030517578,80.5999984741211,70,74.5999984741211,70.6999969482422,74.6999969482422,54.2999992370605,59.7999992370605,47.7999992370605,58.7000007629395,63.2999992370605,48.4000015258789,17.7999992370605,12.1000003814697,61.4000015258789,80.5999984741211,70.5999984741211,42,38.4000015258789,45.2000007629395,32.7700004577637,29.3799991607666,40.9300003051758,52.5099983215332,0,6.85281079878337,0,NA,0,15682,0.927911161506606,75287,81136,10055,9432,9.78989028624045,57.1340990872954,65.9830448297773,45.450700044632,21.450700044632,42.450700044632,21.450700044632
"WI",55133,"Waukesha",0,-88.3045291928769,43.018126807319,0.166011217991994,556,21.641788482666,0.470305978690231,0.503235082674335,26831,280.682643211211,45.5067072728591,165492,0.00126719093585778,1,0,0,0,NA,0,0.00205135460140058,0.00154885947620389,0.00202409792171363,0.00156462732046766,0.00733437370934703,0.0126035225229615,360767,88,2.1,61562,1.01330905692603,NA,NA,NA,810692,1789084,7530996,14238070,28957,33270,37100,42612,52358,62744,85901,0,0,0.681486061151079,0.459927140255009,6.68461172766793,7.01031186730723,NA,NA,351360,NA,NA,0,0.470305978690231,0.503235082674335,26831,280.682643211211,165492,0.00126719093585778,1,0,NA,NA,34.7000007629395,44.4000015258789,41.2000007629395,45.7000007629395,52.2000007629395,0,50.4000015258789,51.5,46.5999984741211,48,45.2999992370605,48,35.9000015258789,35.7999992370605,32.0999984741211,37.7000007629395,48.7999992370605,50.2999992370605,22.7999992370605,12.8000001907349,38.5999984741211,59.7000007629395,59.5,42.9000015258789,41.5999984741211,43.7000007629395,34.1599998474121,30.3299999237061,42.3300018310547,52.75,0,7.68099710582052,0,NA,0,26797,1.78541213863376,76396,42789,40484,43110,4.96252637922229,63.0177015090843,63.9770455756178,69.0286000370979,42.2431000471115,64.2431000471115,42.9330000281334
"WY",56007,"Carbon",NA,-106.930647132227,41.6945872813239,2.23098994170232,7896,260.832397460938,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0.00511695906432749,0.0148031496062992,0.00782980069598228,0.00748839299086416,0.006713984270094,0.00730248662259994,15639,81.6999969482422,5.3,36124,1.61207836976917,NA,NA,NA,NA,200,NA,320,3438,6857,11282,9525,11391,12644,15742,0,0,0.0032564344005022,0.00144404895716248,7.19218205871325,6.98471632011827,NA,NA,5124480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,44.7000007629395,39.5999984741211,29.2000007629395,44.7000007629395,33.9000015258789,54.5999984741211,33.7000007629395,16.7000007629395,34.5999984741211,55.9000015258789,60.5999984741211,54.2999992370605,52.5,59.2000007629395,48.6699981689453,49.0900001525879,54.8800010681152,66.6699981689453,NA,4.50550874684189,0,NA,NA,NA,2.46753358966605,57116,23147,2959,3050,11.973553280806,63.4491891204242,74.3393122404809,232.095600038767,100.095600038767,197.095600038767,103.095600038767
"CA",6001,"Alameda",0,-121.889258784358,37.6456269532924,0.199455087248058,738,256.405731201172,0.445294690202778,0.302431610942249,8927,475.795900078414,51.6913921308523,82169,0.00616108435084575,0,1,NA,0,0.00142222222222222,0,0.00334199777200149,0.0183626448019478,0.0240443187378048,0.1502836419477,0.149332878958206,0.126103858181744,1443741,81.4000015258789,3.5,46795,1.73162716867638,NA,NA,NA,1645399,1119435,4247430,16747770,62976,93864,246131,344177,474883,513011,740315,0,0,0.169679399727149,0.111851092896175,6.90775527898214,7.3132203870903,NA,NA,468480,NA,NA,0,0.445294690202778,0.302431610942249,8927,475.795900078414,82169,0.00616108435084575,0,1,NA,NA,NA,NA,43.7999992370605,24.6000003814697,35.5999984741211,0,32.2000007629395,40.2999992370605,39.4000015258789,38.2000007629395,36.7999992370605,38.5,37.7999992370605,30.1000003814697,16.2999992370605,21.3999996185303,36.7000007629395,42.7999992370605,20.2999992370605,6,33.5999984741211,52.0999984741211,63.5999984741211,55.2000007629395,57.7000007629395,47.7999992370605,47,47.2700004577637,54.0200004577637,66.4100036621094,23.1000003814697,5.68233866339317,0,NA,0,8548,1.94028850984426,81106,41801,1231070,239232,-1.1680439310512,68.3014263182897,70.8956911152452,41.5878000259399,21.5878000259399,35.5878000259399,21.5878000259399
"CA",6013,"Contra Costa",0,-121.928488665142,37.9190162725708,0.201297884506947,720,152.021774291992,0.454337130455107,0.248322147651007,5328,354.478040540541,22.4519614835949,84120,0.00506756756756757,0,1,NA,0,0.00441851851851852,0,0.00248197612575346,0.00411957913488838,0.00579392732702837,0.074535852246373,0.093604028599855,0.092620290269536,948816,86.5,3.1,54275,1.53216625254122,NA,NA,NA,1291528,953346,1888659,4936635,12525,13515,31674,53889,78608,100450,298984,0,0,0.197760558583106,0.174413515406162,7.56060116276856,7.30887763765616,NA,NA,456960,NA,NA,0,0.454337130455107,0.248322147651007,5328,354.478040540541,84120,0.00506756756756757,0,1,NA,NA,NA,58.7999992370605,48.5999984741211,26.7999992370605,35.4000015258789,0,32.5,41.4000015258789,43.7000007629395,41.5999984741211,42.7000007629395,42.0999984741211,34.9000015258789,40.7999992370605,27.7999992370605,29.1000003814697,39.4000015258789,46.7999992370605,24.6000003814697,6.69999980926514,38.4000015258789,59,72.3000030517578,61.7999992370605,64,55,50.2900009155273,48.7799987792969,52.8499984741211,63.4300003051758,25.2000007629395,8.32101502970561,0,NA,0,5185,1.66915432734183,84319,50516,147922,149976,3.04204957822173,63.4556418661552,62.7511241489821,25.6969000101089,10.6969000101089,23.6969000101089,10.6969000101089
